sale_date,product_id,quantity,sales_price_tax,regular_price_tax,sales_price,regular_price,purchase_price
2021-11-15,149306,3,18990.0,24322.0,15825.0,20268.5185,14200.0
2021-11-15,154553,1,21325.0,26656.0,17771.0,22212.963,16532.5
2021-11-15,157316,4,3990.0,7767.0,3325.0,6472.2222,2812.0
2021-11-15,157317,1,4990.0,11100.0,4158.0,9250.0,3516.0
2021-11-15,157318,4,4990.0,12211.0,4158.0,10175.9259,3481.2
2021-11-15,161147,1,3332.0,4443.0,2777.0,3702.7778,2400.0
2021-11-15,162101,1,24990.0,31100.0,20825.0,25916.6667,21000.0001
2021-11-15,163385,2,59164.5,77777.0,49303.5,64813.8889,43080.4625
2021-11-16,103851,2,1101.0,1190.0,917.5,991.6667,773.5026
2021-11-16,107645,2,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-11-16,110675,3,2916.0,3888.0,2430.0,3239.8148,1951.6982
2021-11-16,112377,1,908.0,1211.0,757.0,1009.2593,545.6
2021-11-16,112437,1,6890.0,8989.0,5742.0,7490.7407,5081.9384
2021-11-16,121807,2,1192.0,1490.0,993.0,1241.6667,1009.47
2021-11-16,125506,3,1154.0,1539.0,962.0,1282.3795,848.63
2021-11-16,131910,1,10599.0,11777.0,8832.0,9813.8889,6634.0
2021-11-16,132408,2,9990.0,17767.0,8325.0,14805.5556,9428.9
2021-11-16,132842,1,2908.0,3878.0,2423.0,3231.4815,1689.05
2021-11-16,136250,1,1990.0,2211.0,1658.0,1842.5926,980.0
2021-11-16,139935,5,990.0,1666.0,825.0,1387.963,720.0
2021-11-16,142254,1,4490.0,6656.0,3742.0,5546.2963,3394.05
2021-11-16,143220,1,2490.0,5544.0,2075.0,4620.3704,1712.49
2021-11-16,143226,1,2490.0,2767.0,2075.0,2305.5556,1687.07
2021-11-16,149306,9,18990.0,24322.0,15825.0,20268.5185,14200.0
2021-11-16,154557,1,31990.0,37767.0,26658.0,31472.2222,22509.6
2021-11-16,157316,3,3990.0,7767.0,3325.0,6472.2222,2812.0
2021-11-16,161147,1,3332.0,4443.0,2777.0,3702.7778,2400.0
2021-11-16,163385,1,59999.0,77777.0,49999.0,64813.8889,40661.578
2021-11-17,103851,3,1190.0,1190.0,992.0,991.6667,773.5026
2021-11-17,107645,2,1990.0,4433.0,1658.0,3694.4444,1374.02985
2021-11-17,110675,1,2916.0,3888.0,2430.0,3239.8148,1951.6982
2021-11-17,112376,8,332.0,443.0,277.0,368.8244,234.063
2021-11-17,112377,1,908.0,1211.0,757.0,1009.2593,545.6
2021-11-17,125506,1,1385.0,1539.0,1154.0,1282.3795,848.63
2021-11-17,132408,5,9990.0,17767.0,8325.0,14805.5556,9913.8
2021-11-17,132842,1,2490.0,3878.0,2075.0,3231.4815,1689.05
2021-11-17,133888,1,4158.0,5544.0,3465.0,4620.3704,2993.336
2021-11-17,134200,4,3321.0,3590.0,2767.5,2991.6667,2333.5026
2021-11-17,139935,7,990.0,1666.0,825.0,1387.963,720.0
2021-11-17,142254,1,4490.0,6656.0,3742.0,5546.2963,3394.05
2021-11-17,143220,5,2490.0,5544.0,2075.0,4620.3704,1712.49
2021-11-17,143226,1,2490.0,2767.0,2075.0,2305.5556,1687.07
2021-11-17,154553,1,21325.0,26656.0,17771.0,22212.963,16532.5
2021-11-17,157316,4,3990.0,7767.0,3325.0,6472.2222,2812.0
2021-11-17,157317,1,4990.0,11100.0,4158.0,9250.0,3516.0
2021-11-17,157318,3,4990.0,12211.0,4158.0,10175.9259,3481.2
2021-11-17,161147,1,3777.0,4443.0,3148.0,3702.7778,2400.0
2021-11-17,163385,1,59999.0,77777.0,49999.0,64813.8889,40554.0682
2021-11-18,103851,3,1190.0,1190.0,992.0,991.6667,773.5026
2021-11-18,110675,1,2916.0,3888.0,2430.0,3239.8148,1951.6982
2021-11-18,110908,2,4991.0,6656.0,4159.0,5546.2963,3933.16665
2021-11-18,112376,5,332.0,443.0,277.0,368.8244,244.075
2021-11-18,112437,2,6890.0,8989.0,5742.0,7490.7407,5081.9384
2021-11-18,125506,4,1154.0,1539.0,962.0,1282.3795,848.63
2021-11-18,131910,1,9421.0,11777.0,7851.0,9813.8889,6634.0
2021-11-18,132408,3,9990.0,17767.0,8325.0,14805.5556,9913.8
2021-11-18,134200,1,3590.0,3590.0,2992.0,2991.6667,2333.5026
2021-11-18,134358,1,43990.0,56656.0,36658.0,47212.963,35409.0
2021-11-18,136250,1,1490.0,2211.0,1242.0,1842.5926,980.0
2021-11-18,139935,3,990.0,1666.0,825.0,1387.963,720.0
2021-11-18,142254,6,4490.0,6656.0,3742.0,5546.2963,3926.5
2021-11-18,143220,1,2490.0,5544.0,2075.0,4620.3704,1712.49
2021-11-18,154557,1,31990.0,37767.0,26658.0,31472.2222,22509.6
2021-11-18,157316,1,3768.0,7767.0,3140.0,6472.2222,2812.0
2021-11-18,157317,1,4990.0,11100.0,4158.0,9250.0,3516.0
2021-11-18,161147,2,3366.0,4443.0,2805.0,3702.7778,2400.0
2021-11-18,162101,3,24990.0,31100.0,20825.0,25916.6667,21000.0001
2021-11-18,163385,2,59999.0,77777.0,49999.0,64813.8889,43080.4625
2021-11-19,103851,1,1012.0,1190.0,843.0,991.6667,773.5026
2021-11-19,110675,3,2916.0,3888.0,2430.0,3239.8148,1951.6982
2021-11-19,112377,1,1029.0,1211.0,858.0,1009.2593,545.6
2021-11-19,121807,2,1490.0,1490.0,1242.0,1241.6667,1009.47
2021-11-19,125506,3,1385.0,1539.0,1154.0,1282.3795,848.63
2021-11-19,126707,2,3749.0,4999.0,3124.0,4165.7407,2000.0
2021-11-19,128772,1,23990.0,27767.0,19992.0,23138.8889,17261.0
2021-11-19,132408,1,9990.0,17767.0,8325.0,14805.5556,9913.8
2021-11-19,132842,2,2490.0,3878.0,2075.0,3231.4815,1689.05
2021-11-19,133888,1,4158.0,5544.0,3465.0,4620.3704,2993.336
2021-11-19,134200,1,3052.0,3590.0,2543.0,2991.6667,2333.5026
2021-11-19,136250,2,1490.0,2211.0,1242.0,1842.5926,980.0
2021-11-19,142254,5,4490.0,6656.0,3742.0,5546.2963,3993.3333
2021-11-19,143220,1,2490.0,5544.0,2075.0,4620.3704,1712.49
2021-11-19,143226,2,2490.0,2767.0,2075.0,2305.5556,1687.07
2021-11-19,149306,1,18990.0,24322.0,15825.0,20268.5185,14200.0
2021-11-19,154553,1,22656.0,26656.0,18880.0,22212.963,16532.5
2021-11-19,156485,3,43990.0,75544.0,36658.0,62953.7037,33250.0
2021-11-19,157316,5,3990.0,7767.0,3325.0,6472.2222,2812.0
2021-11-19,157317,1,4990.0,11100.0,4158.0,9250.0,3516.0
2021-11-19,162101,3,24990.0,31100.0,20825.0,25916.6667,21000.0
2021-11-19,163385,2,59999.0,77777.0,49999.0,64813.8889,43026.7076
2021-11-20,103851,2,1190.0,1190.0,992.0,991.6667,773.5026
2021-11-20,121807,2,1490.0,1490.0,1242.0,1241.6667,1009.47
2021-11-20,124329,1,2990.0,3989.0,2492.0,3324.0741,1950.0
2021-11-20,128194,1,27999.0,32777.0,23332.0,27313.8889,18978.6555
2021-11-20,131910,1,8832.0,11777.0,7360.0,9813.8889,6634.0
2021-11-20,139935,1,990.0,1666.0,825.0,1387.963,720.0
2021-11-20,142254,1,5657.0,6656.0,4714.0,5546.2963,3993.3333
2021-11-20,143220,1,2490.0,5544.0,2075.0,4620.3704,1712.49
2021-11-20,149306,1,18990.0,24322.0,15825.0,20268.5185,14200.0
2021-11-20,156485,2,43990.0,75544.0,36658.0,62953.7037,33250.0
2021-11-21,126707,1,3749.0,4999.0,3124.0,4165.7407,2000.0
2021-11-21,139935,1,990.0,1666.0,825.0,1387.963,720.0
2021-11-21,157317,1,4990.0,11100.0,4158.0,9250.0,3516.0
2021-11-21,161147,1,3332.0,4443.0,2777.0,3702.7778,2400.0
2021-11-22,107645,1,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-11-22,110675,2,3304.0,3888.0,2753.0,3239.8148,1951.6982
2021-11-22,110908,1,5990.0,6656.0,4992.0,5546.2963,3873.0
2021-11-22,112377,5,1090.0,1211.0,908.0,1009.2593,620.0097499999999
2021-11-22,112437,3,6890.0,8989.0,5742.0,7490.7407,5457.0
2021-11-22,121807,2,1267.0,1490.0,1056.0,1241.6667,1009.47
2021-11-22,124329,1,3390.0,3989.0,2825.0,3324.0741,1950.0
2021-11-22,128194,3,27999.0,32777.0,23332.0,27313.8889,18978.6555
2021-11-22,131910,1,8832.0,11777.0,7360.0,9813.8889,6634.0
2021-11-22,134200,3,3052.0,3590.0,2543.0,2991.6667,2333.5026
2021-11-22,139935,10,990.0,1666.0,825.0,1387.963,720.0
2021-11-22,143220,2,2490.0,5544.0,2075.0,4620.3704,1712.49
2021-11-22,149306,1,18990.0,24322.0,15825.0,20268.5185,14200.0
2021-11-22,154557,1,31990.0,37767.0,26658.0,31472.2222,22509.6
2021-11-22,156485,14,43990.0,75544.0,36658.0,62953.7037,33250.0
2021-11-22,157316,1,3990.0,7767.0,3325.0,6472.2222,2812.0
2021-11-22,157318,5,4990.0,12211.0,4158.0,10175.9259,3481.2
2021-11-22,162101,1,24990.0,31100.0,20825.0,25916.6667,21000.0
2021-11-22,163385,2,59999.0,77777.0,49999.0,64813.8889,40661.578
2021-11-23,103851,4,1101.0,1190.0,917.5,991.6667,773.5026
2021-11-23,107645,2,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-11-23,110675,1,3304.0,3888.0,2753.0,3239.8148,1951.6982
2021-11-23,112377,2,1029.0,1211.0,858.0,1009.2593,595.2065
2021-11-23,112437,1,6890.0,8989.0,5742.0,7490.7407,5457.0
2021-11-23,121807,1,1267.0,1490.0,1056.0,1241.6667,1009.47
2021-11-23,125506,2,1154.0,1539.0,962.0,1282.3795,848.63
2021-11-23,132408,1,9990.0,17767.0,8325.0,14805.5556,9913.8
2021-11-23,132842,1,2490.0,3878.0,2075.0,3231.4815,1689.05
2021-11-23,134200,1,3052.0,3590.0,2543.0,2991.6667,2333.5026
2021-11-23,139935,6,990.0,1666.0,825.0,1387.963,720.0
2021-11-23,142254,1,5657.0,6656.0,4714.0,5546.2963,3394.05
2021-11-23,143226,2,2490.0,2767.0,2075.0,2305.5556,1687.07
2021-11-23,149306,4,18990.0,24322.0,15825.0,20268.5185,14200.0
2021-11-23,156485,12,43990.0,75544.0,36658.0,62953.7037,33250.0
2021-11-23,156866,1,27990.0,40767.0,23325.0,33972.2222,24784.3
2021-11-23,157316,1,3990.0,7767.0,3325.0,6472.2222,2829.0
2021-11-23,157317,1,4990.0,11100.0,4158.0,9250.0,3516.0
2021-11-23,161147,1,3290.0,4443.0,2742.0,3702.7778,2200.0
2021-11-23,162101,7,24990.0,31100.0,20825.0,25916.6667,21000.000066
2021-11-23,162102,3,29325.0,36656.0,24438.0,30546.2963,22500.0
2021-11-23,163385,1,59999.0,77777.0,49999.0,64813.8889,40661.578
2021-11-24,103851,2,1190.0,1190.0,992.0,991.6667,773.5026
2021-11-24,112377,1,1029.0,1211.0,858.0,1009.2593,545.6
2021-11-24,112437,3,6890.0,8989.0,5742.0,7490.7407,5457.0
2021-11-24,125506,1,1154.0,1539.0,962.0,1282.3795,718.07
2021-11-24,126707,4,2790.0,4999.0,2325.0,4165.7407,2000.0
2021-11-24,128194,2,27999.0,32777.0,23332.0,27313.8889,18978.6555
2021-11-24,128772,1,23990.0,27767.0,19992.0,23138.8889,17261.0
2021-11-24,132408,2,9990.0,17767.0,8325.0,14805.5556,9913.8
2021-11-24,132842,1,2490.0,3878.0,2075.0,3231.4815,1689.05
2021-11-24,133888,2,4351.5,5544.0,3626.5,4620.3704,3126.664
2021-11-24,134200,3,2872.0,3590.0,2393.0,2991.6667,2333.5026
2021-11-24,134358,2,43990.0,56656.0,36658.0,47212.963,35408.999899999995
2021-11-24,139935,10,990.0,1666.0,825.0,1387.963,720.0
2021-11-24,142254,2,3990.0,6656.0,3325.0,5546.2963,3394.05
2021-11-24,143226,1,2490.0,2767.0,2075.0,2305.5556,1687.07
2021-11-24,149301,2,14990.0,22211.0,12492.0,18509.2593,11700.0
2021-11-24,149306,5,18990.0,24322.0,15825.0,20268.5185,14200.0
2021-11-24,156485,22,43990.0,75544.0,36658.0,62953.7037,33250.0
2021-11-24,157317,2,4990.0,11100.0,4158.0,9250.0,3516.0
2021-11-24,157318,2,4990.0,12211.0,4158.0,10175.9259,3481.2
2021-11-24,157913,3,2990.0,6656.0,2492.0,5546.3,2200.0
2021-11-24,162102,1,29990.0,36656.0,24992.0,30546.2963,22500.0001
2021-11-24,163385,5,54990.0,77777.0,45825.0,64813.8889,40737.6309
2021-11-24,177925,3,10990.0,22211.0,9158.0,18509.2593,7035.6001
2021-11-25,103851,4,1190.0,1190.0,992.0,991.6667,773.5026
2021-11-25,107645,6,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-11-25,110675,7,1990.0,3888.0,1658.0,3239.8148,1951.6982
2021-11-25,110908,1,5990.0,6656.0,4992.0,5546.2963,3873.0
2021-11-25,112376,1,398.0,443.0,332.0,368.8244,244.075
2021-11-25,112377,1,1090.0,1211.0,908.0,1009.2593,545.6
2021-11-25,112437,2,6890.0,8989.0,5742.0,7490.7407,5457.0
2021-11-25,112582,1,29990.0,33322.0,24992.0,27768.5185,19904.0
2021-11-25,121807,1,1490.0,1490.0,1242.0,1241.6667,1009.47
2021-11-25,126707,7,2790.0,4999.0,2325.0,4165.7407,2000.0
2021-11-25,128194,1,27999.0,32777.0,23332.0,27313.8889,18978.6555
2021-11-25,132284,1,27990.0,33322.0,23325.0,27768.5185,21013.94
2021-11-25,132408,7,9990.0,17767.0,8325.0,14805.5556,9913.8
2021-11-25,132842,1,2490.0,3878.0,2075.0,3231.4815,1689.05
2021-11-25,133888,1,4158.0,5544.0,3465.0,4620.3704,3126.664
2021-11-25,134200,2,3321.0,3590.0,2767.5,2991.6667,2333.5026
2021-11-25,136250,1,1990.0,2211.0,1658.0,1842.5926,980.0
2021-11-25,139935,5,990.0,1666.0,825.0,1387.963,720.0
2021-11-25,142254,3,4490.0,6656.0,3742.0,5546.2963,3993.3333
2021-11-25,143220,3,2490.0,5544.0,2075.0,4620.3704,1712.49
2021-11-25,143226,1,2490.0,2767.0,2075.0,2305.5556,1687.07
2021-11-25,149301,6,14990.0,22211.0,12492.0,18509.2593,11700.0
2021-11-25,149306,6,18990.0,24322.0,15825.0,20268.5185,14200.0
2021-11-25,156485,17,43990.0,75544.0,36658.0,62953.7037,33250.0
2021-11-25,157316,2,3990.0,7767.0,3325.0,6472.2222,2812.0
2021-11-25,157317,5,4990.0,11100.0,4158.0,9250.0,3516.0
2021-11-25,157318,5,4990.0,12211.0,4158.0,10175.9259,3481.2
2021-11-25,157913,4,2990.0,6656.0,2492.0,5546.3,2200.0
2021-11-25,162101,3,24990.0,31100.0,20825.0,25916.6667,21000.0001
2021-11-25,162102,2,29990.0,36656.0,24992.0,30546.2963,22500.0001
2021-11-25,163385,3,54990.0,77777.0,45825.0,64813.8889,45499.35
2021-11-25,177925,12,10990.0,22211.0,9158.0,18509.2593,7035.6001
2021-11-26,103851,2,952.0,1190.0,793.0,991.6667,773.5026
2021-11-26,107645,1,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-11-26,110675,5,1990.0,3888.0,1658.0,3239.8148,1951.6982
2021-11-26,112376,1,398.0,443.0,332.0,368.8244,244.075
2021-11-26,112377,2,999.0,1211.0,832.5,1009.2593,644.813
2021-11-26,112437,2,6890.0,8989.0,5742.0,7490.7407,5457.0
2021-11-26,126707,4,3269.5,4999.0,2724.5,4165.7407,1930.0
2021-11-26,132408,1,9990.0,17767.0,8325.0,14805.5556,7927.6701
2021-11-26,133888,4,3990.0,5544.0,3325.0,4620.3704,3126.664
2021-11-26,134200,1,2872.0,3590.0,2393.0,2991.6667,2333.5026
2021-11-26,134358,2,43990.0,56656.0,36658.0,47212.963,35409.0
2021-11-26,139935,6,990.0,1666.0,825.0,1387.963,720.0
2021-11-26,142254,1,5990.0,6656.0,4992.0,5546.2963,3993.3333
2021-11-26,149301,4,14990.0,22211.0,12492.0,18509.2593,12600.0
2021-11-26,149306,1,18990.0,24322.0,15825.0,20268.5185,14200.0
2021-11-26,156485,25,43990.0,75544.0,36658.0,62953.7037,33250.0001
2021-11-26,156866,1,29990.0,40767.0,24992.0,33972.2222,24784.3
2021-11-26,157316,1,3990.0,7767.0,3325.0,6472.2222,2812.0
2021-11-26,157317,4,4990.0,11100.0,4158.0,9250.0,3516.0
2021-11-26,157318,1,4990.0,12211.0,4158.0,10175.9259,3481.2
2021-11-26,157913,8,2990.0,6656.0,2492.0,5546.3,2200.0
2021-11-26,162101,1,24990.0,31100.0,20825.0,25916.6667,21000.0001
2021-11-26,163385,15,54990.0,77777.0,45825.0,64813.8889,45499.35
2021-11-26,177925,8,8990.0,22211.0,7492.0,18509.2593,7035.6001
2021-11-27,103851,1,952.0,1190.0,793.0,991.6667,773.5026
2021-11-27,107645,3,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-11-27,110675,7,1990.0,3888.0,1658.0,3239.8148,1951.6982
2021-11-27,112377,1,1090.0,1211.0,908.0,1009.2593,644.813
2021-11-27,112437,6,6890.0,8989.0,5742.0,7490.7407,5457.0
2021-11-27,121807,2,1267.0,1490.0,1056.0,1241.6667,1009.47
2021-11-27,125506,2,1154.0,1539.0,962.0,1282.3795,848.63
2021-11-27,126707,8,2790.0,4999.0,2325.0,4165.7407,1930.0
2021-11-27,128772,3,23990.0,27767.0,19992.0,23138.8889,17261.0
2021-11-27,132284,2,27990.0,33322.0,23325.0,27768.5185,21013.94
2021-11-27,132408,4,9990.0,17767.0,8325.0,14805.5556,9913.80005
2021-11-27,132842,1,2490.0,3878.0,2075.0,3231.4815,1689.05
2021-11-27,133888,4,3990.0,5544.0,3325.0,4620.3704,3126.664
2021-11-27,134200,3,2872.0,3590.0,2393.0,2991.6667,2333.5026
2021-11-27,134358,1,37325.0,56656.0,31104.0,47212.963,35409.0
2021-11-27,139935,3,990.0,1666.0,825.0,1387.963,720.0
2021-11-27,142254,6,3990.0,6656.0,3325.0,5546.2963,3394.05
2021-11-27,143220,6,2490.0,5544.0,2075.0,4620.3704,1712.49
2021-11-27,149301,4,14990.0,22211.0,12492.0,18509.2593,11700.0
2021-11-27,149306,8,18990.0,24322.0,15825.0,20268.5185,14200.0
2021-11-27,154557,2,29324.0,37767.0,24436.5,31472.2222,22509.6
2021-11-27,156485,14,43990.0,75544.0,36658.0,62953.7037,33250.0001
2021-11-27,157316,1,3990.0,7767.0,3325.0,6472.2222,2812.0
2021-11-27,157317,1,4990.0,11100.0,4158.0,9250.0,3516.0
2021-11-27,157318,10,4990.0,12211.0,4158.0,10175.9259,3481.2
2021-11-27,157913,11,2990.0,6656.0,2492.0,5546.3,2200.0
2021-11-27,162101,1,24990.0,31100.0,20825.0,25916.6667,21000.0001
2021-11-27,162102,1,32990.0,36656.0,27492.0,30546.2963,22500.0001
2021-11-27,163385,10,54990.0,77777.0,45825.0,64813.8889,45499.35
2021-11-27,177925,10,8990.0,22211.0,7492.0,18509.2593,7035.6001
2021-11-28,107645,1,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-11-28,110675,1,1990.0,3888.0,1658.0,3239.8148,1951.6982
2021-11-28,126707,2,2790.0,4999.0,2325.0,4165.7407,2000.0
2021-11-28,128194,1,27999.0,32777.0,23332.0,27313.8889,18978.6555
2021-11-28,128772,1,19992.0,27767.0,16660.0,23138.8889,17261.0
2021-11-28,132284,1,23325.0,33322.0,19438.0,27768.5185,21013.94
2021-11-28,132842,1,2490.0,3878.0,2075.0,3231.4815,1689.05
2021-11-28,139935,1,990.0,1666.0,825.0,1387.963,720.0
2021-11-28,142254,2,3990.0,6656.0,3325.0,5546.2963,3693.69165
2021-11-28,143220,1,2490.0,5544.0,2075.0,4620.3704,1712.49
2021-11-28,149301,3,14990.0,22211.0,12492.0,18509.2593,9750.0
2021-11-28,149306,2,18990.0,24322.0,15825.0,20268.5185,14200.0
2021-11-28,156485,6,43990.0,75544.0,36658.0,62953.7037,33250.0001
2021-11-28,157316,1,3990.0,7767.0,3325.0,6472.2222,2812.0
2021-11-28,157913,2,2990.0,6656.0,2492.0,5546.3,2200.0
2021-11-28,162101,2,24990.0,31100.0,20825.0,25916.6667,21000.00005
2021-11-28,162102,1,29990.0,36656.0,24992.0,30546.2963,22500.0
2021-11-28,163385,5,54990.0,77777.0,45825.0,64813.8889,40737.6309
2021-11-28,177925,9,8990.0,22211.0,7492.0,18509.2593,7035.6001
2021-11-29,103851,3,1071.0,1190.0,892.5,991.6667,773.5026
2021-11-29,107645,4,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-11-29,110675,11,1990.0,3888.0,1658.0,3239.8148,1951.6982
2021-11-29,110908,1,4991.0,6656.0,4159.0,5546.2963,3993.3333
2021-11-29,112377,2,1090.0,1211.0,908.0,1009.2593,644.813
2021-11-29,112437,2,6890.0,8989.0,5742.0,7490.7407,5457.0
2021-11-29,121807,4,1043.0,1490.0,869.0,1241.6667,1009.47
2021-11-29,122363,1,6215.0,8878.0,5179.0,7398.1481,5416.4
2021-11-29,124329,1,3390.0,3989.0,2825.0,3324.0741,1950.0
2021-11-29,126707,26,2790.0,4999.0,2325.0,4165.7407,1930.0
2021-11-29,128194,2,27999.0,32777.0,23332.0,27313.8889,18978.6555
2021-11-29,128772,5,19992.0,27767.0,16660.0,23138.8889,17261.0
2021-11-29,132284,4,23325.0,33322.0,19438.0,27768.5185,21013.94
2021-11-29,133888,6,3990.0,5544.0,3325.0,4620.3704,3126.664
2021-11-29,134200,1,2872.0,3590.0,2393.0,2991.6667,2333.5026
2021-11-29,139935,9,990.0,1666.0,825.0,1387.963,720.0
2021-11-29,142254,12,3990.0,6656.0,3325.0,5546.2963,3993.3333
2021-11-29,143220,3,2490.0,5544.0,2075.0,4620.3704,1712.49
2021-11-29,149301,11,14990.0,22211.0,12492.0,18509.2593,9750.0
2021-11-29,149306,9,18990.0,24322.0,15825.0,20268.5185,14200.0
2021-11-29,154557,1,26658.0,37767.0,22215.0,31472.2222,22509.6
2021-11-29,156485,18,43990.0,75544.0,36658.0,62953.7037,33250.0001
2021-11-29,157316,1,3990.0,7767.0,3325.0,6472.2222,2829.0
2021-11-29,157317,5,4990.0,11100.0,4158.0,9250.0,3516.0
2021-11-29,157318,3,4990.0,12211.0,4158.0,10175.9259,3481.2
2021-11-29,157913,13,2990.0,6656.0,2492.0,5546.3,2200.0
2021-11-29,162101,1,24990.0,31100.0,20825.0,25916.6667,21000.0
2021-11-29,163385,16,54990.0,77777.0,45825.0,64813.8889,40737.6309
2021-11-29,177925,19,8990.0,22211.0,7492.0,18509.2593,7035.6001
2021-11-30,103851,3,952.0,1190.0,793.0,991.6667,773.5025999999998
2021-11-30,107645,2,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-11-30,110675,47,1990.0,3888.0,1658.0,3239.8148,1951.6982
2021-11-30,112376,1,398.0,443.0,332.0,368.8244,244.075
2021-11-30,112377,2,1090.0,1211.0,908.0,1009.2593,644.813
2021-11-30,112437,8,6890.0,8989.0,5742.0,7490.7407,5457.0
2021-11-30,121807,1,1490.0,1490.0,1242.0,1241.6667,1009.47
2021-11-30,122363,1,6215.0,8878.0,5179.0,7398.15,5416.4
2021-11-30,126707,24,2790.0,4999.0,2325.0,4165.7407,2000.0
2021-11-30,132408,4,9990.0,17767.0,8325.0,14805.5556,9620.232
2021-11-30,132842,1,2490.0,3878.0,2075.0,3231.4815,1689.05
2021-11-30,133888,7,3990.0,5544.0,3325.0,4620.3704,3126.664
2021-11-30,134200,3,2872.0,3590.0,2393.0,2991.6667,2333.5026
2021-11-30,134358,1,43990.0,56656.0,36658.0,47212.963,30430.0
2021-11-30,139935,15,990.0,1666.0,825.0,1387.963,720.0
2021-11-30,142254,17,3990.0,6656.0,3325.0,5546.2963,3394.05
2021-11-30,143220,2,2490.0,5544.0,2075.0,4620.3704,1712.49
2021-11-30,149301,26,14990.0,22211.0,12492.0,18509.2593,9750.0
2021-11-30,149306,5,18990.0,24322.0,15825.0,20268.5185,14200.0
2021-11-30,154557,1,26658.0,37767.0,22215.0,31472.2222,22509.6
2021-11-30,156485,14,43990.0,75544.0,36658.0,62953.7037,33250.0001
2021-11-30,157316,7,3990.0,7767.0,3325.0,6472.2222,2812.0
2021-11-30,157317,2,4990.0,11100.0,4158.0,9250.0,3516.0
2021-11-30,157913,19,2990.0,6656.0,2492.0,5546.3,2200.0
2021-11-30,162101,5,24990.0,31100.0,20825.0,25916.6667,21000.0
2021-11-30,162102,4,29990.0,36656.0,24992.0,30546.2963,22500.0
2021-11-30,163385,10,54990.0,77777.0,45825.0,64813.8889,43118.48895
2021-11-30,177925,22,8990.0,22211.0,7492.0,18509.2593,7035.6001
2021-12-01,103851,2,1071.0,1190.0,892.5,991.6667,773.5026
2021-12-01,107645,7,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-12-01,110675,29,1990.0,3888.0,1658.0,3239.8148,1951.6982
2021-12-01,112377,2,1090.0,1211.0,908.0,1009.2593,644.813
2021-12-01,112437,8,6890.0,8989.0,5742.0,7490.7407,5457.0
2021-12-01,122363,2,7102.5,8878.0,5918.5,7398.1481,5416.4
2021-12-01,126707,8,2790.0,4999.0,2325.0,4165.7407,2000.0
2021-12-01,128194,1,27999.0,33332.0,23332.0,27776.8519,18978.6555
2021-12-01,132842,2,2490.0,3878.0,2075.0,3231.4815,1689.05
2021-12-01,133888,1,3990.0,5544.0,3325.0,4620.3704,3126.664
2021-12-01,134358,3,43990.0,59989.0,36658.0,49990.7407,35409.0
2021-12-01,139935,8,990.0,1666.0,825.0,1387.963,720.0
2021-12-01,142254,21,3990.0,6656.0,3325.0,5546.2963,3394.05
2021-12-01,143220,2,2490.0,5544.0,2075.0,4620.3704,1712.49
2021-12-01,143226,1,2490.0,2767.0,2075.0,2305.5556,1687.07
2021-12-01,149301,18,14990.0,22211.0,12492.0,18509.2593,9750.0
2021-12-01,149306,4,18990.0,24322.0,15825.0,20268.5185,14200.0
2021-12-01,156485,7,43990.0,77767.0,36658.0,64805.5556,33250.0001
2021-12-01,157316,5,3990.0,7767.0,3325.0,6472.2222,2812.0
2021-12-01,157317,5,4990.0,11100.0,4158.0,9250.0,3516.0
2021-12-01,157318,6,4990.0,12211.0,4158.0,10175.9259,3481.2
2021-12-01,157913,29,2990.0,6656.0,2492.0,5546.3,2200.0
2021-12-01,163385,6,54990.0,77777.0,45825.0,64813.8889,40737.6309
2021-12-01,177925,6,8990.0,22211.0,7492.0,18509.2593,7035.6
2021-12-02,103851,2,1071.0,1190.0,892.5,991.6667,773.5026
2021-12-02,107645,3,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-12-02,110675,32,1990.0,3888.0,1658.0,3239.8148,1951.6982
2021-12-02,112377,3,1090.0,1100.0,908.0,916.6667,644.813
2021-12-02,112437,2,6890.0,8989.0,5742.0,7490.7407,5457.0
2021-12-02,122363,1,7990.0,8878.0,6658.0,7398.1481,5416.4
2021-12-02,125506,4,1385.0,1433.0,1154.0,1194.4444,848.63
2021-12-02,126707,26,2790.0,4999.0,2325.0,4165.7407,2000.0
2021-12-02,128194,4,27999.0,33332.0,23332.0,27776.8519,18978.6555
2021-12-02,132408,1,15101.0,17767.0,12584.0,14805.5556,8944.0
2021-12-02,132842,2,2490.0,3878.0,2075.0,3231.4815,1689.05
2021-12-02,133888,3,3990.0,5544.0,3325.0,4620.3704,3126.664
2021-12-02,134200,1,2872.0,3590.0,2393.0,2991.6667,2333.5026
2021-12-02,134358,1,43990.0,59989.0,36658.0,49990.7407,35409.0
2021-12-02,139935,11,990.0,1666.0,825.0,1387.963,720.0
