stock_date,product_id,total_stock
2021-12-25,103851,763
2021-07-21,157317,192
2021-02-06,112437,2310
2021-09-12,163385,304
2021-05-06,149301,2145
2021-11-20,163385,452
2021-07-25,134358,121
2021-11-13,156485,349
2021-08-04,161147,424
2021-05-04,103851,855
2021-03-07,132408,392
2021-11-08,112376,515
2021-05-03,162102,1182
2021-01-01,112376,642
2021-07-13,112377,401
2021-05-25,134200,563
2021-12-20,157318,499
2021-10-13,160649,10
2021-10-06,132408,501
2021-04-29,103851,895
2021-10-23,156474,5
2021-10-24,156485,181
2021-02-28,156095,1245
2021-12-14,107645,168
2021-10-10,110675,1021
2021-07-31,154553,138
2021-08-28,160649,25
2021-03-08,110853,477
2021-05-14,162101,453
2021-10-12,128772,213
2021-11-10,107645,176
2021-12-06,157316,393
2021-05-25,124329,283
2021-06-11,110908,534
2021-11-18,139935,5751
2021-12-17,125506,544
2021-03-03,106100,83
2021-10-21,163385,361
2021-08-04,122363,310
2021-11-28,125506,283
2021-10-16,149306,78
2021-05-24,143226,279
2021-05-15,162101,454
2021-12-25,157317,1152
2021-04-02,145377,528
2021-12-09,157318,695
2021-12-15,133888,245
2021-10-20,139935,6658
2021-12-11,154557,326
2021-11-01,110853,9
2021-11-06,134200,626
2021-11-21,156866,155
2021-11-19,164725,2
2021-02-16,132842,285
2021-11-16,107645,133
2021-11-28,177925,963
2021-07-16,154553,81
2021-07-30,131910,125
2021-02-28,134200,664
2021-12-29,126707,457
2021-08-31,121807,243
2021-10-24,156866,176
2021-09-07,157316,127
2021-12-03,143226,362
2021-05-04,157316,69
2021-07-09,110908,401
2021-10-31,107645,148
2021-06-13,156095,23
2021-09-16,124455,8
2021-08-30,164725,8
2021-10-27,157316,13
2021-02-28,156866,409
2021-08-07,157316,133
2021-08-29,145377,28
2021-07-05,139935,6820
2021-11-18,126707,437
2021-07-18,157913,378
2021-07-20,156095,16
2021-04-20,156485,1
2021-03-13,162102,816
2021-09-28,112437,721
2021-12-16,157316,408
2021-05-26,132842,690
2021-04-07,157318,293
2021-06-26,112377,530
2021-12-08,156474,4
2021-07-11,164725,55
2021-07-29,164725,21
2021-10-09,121807,163
2021-08-08,110675,61
2021-01-30,112582,4
2021-01-25,157316,101
2021-03-14,145377,412
2021-01-21,107645,184
2021-10-31,131910,126
2021-02-04,110908,141
2021-03-23,112582,3
2021-09-03,143220,489
2021-05-04,112437,1133
2021-09-28,136250,343
2021-10-30,110675,926
2021-05-22,163385,13
2021-09-06,132284,78
2021-10-01,142254,115
2021-02-06,131910,538
2021-03-19,157316,92
2021-08-03,103851,475
2021-08-11,122363,275
2021-04-25,112582,403
2021-12-15,149301,1521
2021-08-20,134358,56
2021-10-23,132284,50
2021-04-20,156474,510
2021-10-29,136250,199
2021-10-10,157316,56
2021-06-05,110675,171
2021-04-26,124329,109
2021-05-31,145377,81
2021-03-14,132284,6
2021-11-23,112437,317
2021-03-26,156095,277
2021-05-30,128772,69
2021-10-02,143226,177
2021-09-05,110853,7
2021-01-05,156474,5
2021-02-14,142254,93
2021-09-21,142254,162
2021-12-24,136250,110
2021-03-25,143226,2
2021-02-26,149306,173
2021-05-30,154557,59
2021-02-21,134200,617
2021-06-22,161147,406
2021-06-27,154557,219
2021-07-08,157913,436
2021-08-23,132284,21
2021-10-31,122363,178
2021-08-21,156095,12
2021-08-14,162101,496
2021-06-29,131910,350
2021-10-15,125506,297
2021-04-27,157913,355
2021-12-04,112377,819
2021-10-27,110908,201
2021-04-10,149306,52
2021-09-06,157317,208
2021-07-27,112377,418
2021-03-21,142254,80
2021-02-28,110853,276
2021-02-26,134200,681
2021-12-18,154553,4
2021-12-14,128194,9
2021-07-27,124329,287
2021-05-27,156095,22
2021-04-05,149306,62
2021-05-01,149306,38
2021-10-11,110908,329
2021-02-13,107645,281
2021-11-10,154557,186
2021-09-10,149306,29
2021-04-28,124455,389
2021-08-06,106100,61
2021-04-08,110853,251
2021-07-24,128772,39
2021-12-23,149301,1598
2021-07-20,110908,247
2021-09-22,107645,364
2021-05-05,112376,1045
2021-02-09,156866,483
2021-05-09,161147,232
2021-06-15,134200,671
2021-07-10,103851,856
2021-12-19,139935,4358
2021-06-17,124455,37
2021-07-12,133888,92
2021-04-28,110908,693
2021-02-04,126707,24
2021-08-19,149306,50
2021-01-31,156095,3327
2021-05-06,121807,215
2021-10-22,110908,227
2021-07-11,128772,79
2021-04-17,112437,1609
2021-01-18,157318,116
2021-04-30,110675,327
2021-05-22,157317,150
2021-10-22,128772,205
2021-11-09,132842,413
2021-02-01,156095,3218
2021-09-19,124455,8
2021-11-27,112376,501
2021-08-27,149306,34
2021-08-25,131910,142
2021-08-06,162101,524
2021-11-20,145377,21
2021-04-16,145377,371
2021-12-21,156095,18
2021-12-24,110675,257
2021-01-26,143226,14
2021-08-05,124329,268
2021-10-01,157317,326
2021-05-01,131910,72
2021-07-20,112377,483
2021-05-08,161147,233
2021-04-18,143226,748
2021-06-26,161147,563
2021-08-29,161147,337
2021-02-05,125506,725
2021-05-05,143220,572
2021-11-02,143226,664
2021-11-07,133888,106
2021-04-04,157316,320
2021-09-10,156866,185
2021-06-13,157316,15
2021-12-20,162101,676
2021-07-12,106100,127
2021-06-04,110908,538
2021-03-11,154557,98
2021-02-01,149301,674
2021-11-23,163385,371
2021-09-18,103851,519
2021-08-31,134200,706
2021-04-07,156474,559
2021-01-27,157913,769
2021-03-14,139935,8576
2021-10-06,107645,212
2021-01-23,121807,60
2021-12-11,125506,671
2021-07-16,132408,384
2021-05-04,134358,12
2021-06-03,124329,258
2021-04-22,157316,77
2021-09-26,128772,137
2021-11-14,103851,455
2021-12-30,133888,119
2021-07-17,128772,53
2021-09-23,112376,707
2021-09-06,156095,17
2021-01-02,112376,635
2021-06-08,103851,858
2021-03-08,122363,300
2021-11-23,112377,266
2021-06-06,156866,320
2021-08-11,112437,539
2021-11-20,160649,5
2021-05-29,103851,616
2021-10-21,164725,5
2021-11-06,157317,918
2021-09-02,157317,219
2021-06-01,112582,1125
2021-10-06,154553,9
2021-11-02,128194,20
2021-12-08,156866,15
2021-09-22,106100,45
2021-01-07,103851,450
2021-06-14,110675,151
2021-08-29,132842,264
2021-01-07,112437,711
2021-03-15,124329,148
2021-12-24,134200,716
2021-12-16,112376,1275
2021-05-26,128772,81
2021-12-09,143220,268
2021-09-01,156095,16
2021-07-26,163385,50
2021-04-06,132842,475
2021-02-22,157913,676
2021-10-09,112582,21
2021-09-27,112582,32
2021-10-05,124455,8
2021-02-09,107645,538
2021-05-07,121807,214
2021-07-01,110853,12
2021-01-14,110675,81
2021-08-02,142254,261
2021-12-07,110908,57
2021-02-12,107645,533
2021-10-02,132408,486
2021-03-12,143220,717
2021-09-11,110853,2
2021-03-24,126707,21
2021-10-15,160649,9
2021-04-16,103851,960
2021-02-11,112582,4
2021-06-25,110908,485
2021-02-07,132842,573
2021-10-03,107645,497
2021-02-24,128194,143
2021-07-15,162102,235
2021-03-21,134358,12
2021-02-05,157317,131
2021-07-23,106100,64
2021-07-25,156095,20
2021-12-19,177925,1200
2021-08-25,157317,191
2021-10-22,110853,9
2021-10-12,124329,303
2021-02-03,132408,410
2021-09-04,112377,601
2021-08-07,110853,11
2021-03-24,156485,1
2021-02-21,145377,452
2021-09-08,128194,25
2021-06-23,145377,63
2021-10-05,162102,445
2021-11-23,134358,28
2021-03-24,122363,254
2021-12-07,164725,2
2021-11-10,112376,494
2021-01-09,157317,135
2021-12-02,162102,812
2021-05-05,103851,917
2021-11-05,110908,134
2021-12-05,112582,16
2021-11-24,149301,632
2021-07-05,134200,589
2021-12-03,107645,338
2021-08-29,128772,36
2021-12-14,156474,4
2021-07-14,164725,38
2021-06-29,134358,132
2021-08-26,121807,214
2021-06-26,125506,523
2021-01-22,134358,80
2021-10-15,154557,280
2021-05-07,145377,137
2021-04-08,143226,700
2021-08-15,157316,73
2021-09-21,157316,67
2021-12-13,110908,49
2021-03-11,149301,1742
2021-03-04,110908,110
2021-04-05,134358,68
2021-06-15,143226,187
2021-03-17,124329,195
2021-11-01,112377,301
2021-08-24,134358,41
2021-07-02,154557,197
2021-12-12,103851,1046
2021-03-12,154557,245
2021-08-27,149301,538
2021-01-15,145377,338
2021-08-12,121807,177
2021-01-10,110675,88
2021-09-30,133888,153
2021-03-15,128194,31
2021-03-08,156474,729
2021-07-18,145377,55
2021-07-12,124455,75
2021-07-15,157316,5
2021-01-25,110675,76
2021-09-17,106100,50
2021-05-08,149306,38
2021-07-27,110908,305
2021-11-29,134358,38
2021-06-14,161147,589
2021-07-19,124455,39
2021-02-25,124455,109
2021-03-15,161147,158
2021-07-24,162102,496
2021-07-01,112582,265
2021-10-04,128772,258
2021-07-11,121807,154
2021-09-04,124329,320
2021-12-20,125506,482
2021-09-06,162102,575
2021-07-15,121807,218
2021-07-09,157318,358
2021-10-09,156474,5
2021-09-02,162101,645
2021-02-16,112582,3
2021-07-31,156485,2
2021-12-03,110853,10
2021-04-30,110908,692
2021-07-06,124329,276
2021-01-14,110853,75
2021-03-24,143226,1
2021-06-05,133888,85
2021-11-21,110908,77
2021-03-07,121807,130
2021-12-02,156474,4
2021-07-05,103851,764
2021-08-23,160649,29
2021-06-20,106100,1173
2021-07-24,132408,381
2021-10-03,133888,223
2021-12-26,134358,225
2021-10-08,124329,318
2021-08-27,156474,13
2021-02-27,156485,1
2021-09-03,162102,597
2021-09-17,154553,12
2021-04-06,128194,135
2021-05-29,133888,66
2021-12-23,125506,396
2021-06-11,112376,792
2021-08-08,145377,48
2021-04-02,131910,282
2021-06-20,139935,8021
2021-02-11,110853,488
2021-07-25,112376,647
2021-03-18,131910,504
2021-07-07,149306,41
2021-10-01,156474,4
2021-04-22,132284,63
2021-12-29,124455,6
2021-05-27,154553,34
2021-04-12,133888,71
2021-08-05,157317,276
2021-03-14,134358,19
2021-12-21,124329,583
2021-01-03,128194,157
2021-07-28,164725,28
2021-11-22,157317,1038
2021-07-04,143226,536
2021-09-20,156485,33
2021-08-22,156485,38
2021-03-09,106100,60
2021-04-17,132284,46
2021-11-21,112377,294
2021-12-20,157317,1190
2021-06-27,121807,121
2021-07-02,156485,57
2021-12-19,112582,17
2021-04-18,154557,79
2021-08-16,154557,112
2021-11-05,128194,19
2021-05-12,134200,552
2021-07-06,156485,58
2021-04-12,110908,412
2021-07-29,157317,195
2021-10-10,134358,177
2021-09-02,156474,7
2021-03-25,110908,216
2021-07-19,112377,501
2021-07-20,157316,8
2021-07-23,110908,327
2021-06-21,112437,1302
2021-11-10,139935,6094
2021-09-19,162101,595
2021-10-22,162102,453
2021-08-25,107645,520
2021-11-08,143220,450
2021-10-27,112437,352
2021-03-28,122363,231
2021-06-18,136250,1013
2021-11-15,149301,362
2021-09-01,143226,520
2021-07-26,133888,80
2021-07-26,126707,24
2021-03-10,132408,414
2021-12-30,139935,4125
2021-06-09,149301,1863
2021-05-12,110908,621
2021-04-02,162101,153
2021-05-06,125506,701
2021-11-21,160649,5
2021-10-26,142254,161
2021-08-09,110853,10
2021-04-19,121807,139
2021-04-02,132408,264
2021-08-28,112377,536
2021-09-08,156095,15
2021-06-13,134358,78
2021-11-14,132284,17
2021-12-31,110853,6
2021-01-13,157913,815
2021-11-18,157318,767
2021-08-26,134200,631
2021-01-02,128194,158
2021-06-13,164725,27
2021-02-05,145377,239
2021-06-13,128194,4
2021-01-18,126707,25
2021-09-22,156095,10
2021-08-02,154553,133
2021-07-23,142254,279
2021-11-23,110675,786
2021-08-11,132284,49
2021-10-12,133888,182
2021-12-04,145377,20
2021-05-25,163385,8
2021-04-06,112437,1151
2021-04-16,112437,1624
2021-10-19,122363,206
2021-01-26,128194,15
2021-07-17,134358,76
2021-08-18,110908,276
2021-05-06,156474,333
2021-12-21,157316,350
2021-09-14,112377,584
2021-08-19,163385,251
2021-11-01,131910,122
2021-04-03,162101,153
2021-11-15,112377,200
2021-11-20,128194,64
2021-10-01,139935,7243
2021-01-24,132842,83
2021-01-17,126707,24
2021-10-29,157317,200
2021-10-10,156095,37
2021-12-03,139935,4985
2021-10-26,124329,290
2021-05-30,125506,507
2021-02-24,154553,54
2021-03-30,133888,89
2021-04-03,157316,320
2021-11-20,124329,235
2021-08-10,132408,328
2021-01-30,128772,235
2021-08-25,157318,230
2021-01-21,136250,130
2021-07-13,154553,35
2021-07-22,156095,20
2021-11-25,136250,136
2021-10-05,143220,609
2021-05-17,162101,1583
2021-01-02,110853,302
2021-06-01,132284,27
2021-10-10,160649,10
2021-09-03,110908,154
2021-05-30,110853,20
2021-09-19,149306,60
2021-08-09,124455,7
2021-06-08,157317,239
2021-09-16,131910,215
2021-12-10,132408,181
2021-06-16,163385,30
2021-05-15,157318,109
2021-10-06,132284,96
2021-12-04,149306,479
2021-11-04,157316,592
2021-04-24,124455,394
2021-11-19,154557,253
2021-03-18,112582,3
2021-11-04,157317,837
2021-11-08,156485,359
2021-02-24,157317,124
2021-03-03,157318,382
2021-07-12,110908,306
2021-09-15,110908,209
2021-08-15,112376,707
2021-01-25,132842,82
2021-11-16,134200,552
2021-08-09,125506,388
2021-09-30,134358,215
2021-09-03,106100,34
2021-10-26,156095,31
2021-08-21,157317,226
2021-01-20,124455,79
2021-11-07,136250,176
2021-03-10,112437,2318
2021-04-19,157316,178
2021-04-30,126707,24
2021-06-12,154557,235
2021-04-27,132284,47
2021-07-16,157317,238
2021-12-31,131910,12
2021-05-14,132284,6
2021-11-25,134200,692
2021-05-26,164725,787
2021-08-09,164725,8
2021-06-29,121807,168
2021-07-18,136250,886
2021-04-01,110908,212
2021-05-19,133888,65
2021-06-22,128194,105
2021-07-13,112582,420
2021-04-29,110675,329
2021-12-02,132842,507
2021-12-02,128194,15
2021-11-16,161147,265
2021-02-03,110675,65
2021-02-22,134358,65
2021-04-02,132284,3
2021-05-03,163385,42
2021-07-01,106100,213
2021-02-26,122363,264
2021-07-17,112437,765
2021-06-06,136250,669
2021-11-16,157316,380
2021-03-13,134358,19
2021-03-02,132408,376
2021-05-04,133888,63
2021-03-19,131910,497
2021-02-28,132284,5
2021-11-22,134358,33
2021-12-30,145377,20
2021-01-01,112437,1949
2021-08-14,132842,529
2021-04-11,103851,498
2021-07-12,124329,382
2021-03-16,156474,707
2021-08-15,124329,341
2021-01-26,112582,5
2021-10-12,162101,450
2021-08-23,149306,41
2021-02-21,134358,20
2021-09-26,132408,408
2021-08-19,154553,52
2021-01-22,112377,854
2021-12-03,154553,5
2021-09-09,106100,45
2021-07-24,161147,467
2021-10-17,124329,291
2021-10-06,112377,485
2021-03-04,107645,396
2021-07-31,128194,44
2021-01-09,156474,84
2021-09-04,110675,53
2021-10-17,110908,182
2021-12-28,161147,278
2021-12-28,162101,575
2021-11-09,157318,1268
2021-12-27,110908,35
2021-03-20,122363,236
2021-07-13,134358,81
2021-10-07,134200,842
2021-06-28,103851,607
2021-03-28,112582,13
2021-09-09,157316,96
2021-12-19,124455,7
2021-10-28,162101,893
2021-05-19,145377,104
2021-02-04,124455,141
2021-10-24,134358,14
2021-02-04,154553,7
2021-03-10,125506,1348
2021-01-06,134358,67
2021-09-16,133888,108
2021-07-28,143220,331
2021-05-23,134358,131
2021-05-19,161147,284
2021-12-17,162101,681
2021-06-11,157316,17
2021-03-03,156474,731
2021-09-26,126707,16
2021-01-22,143220,166
2021-07-28,112437,655
2021-02-18,136250,47
2021-05-06,134200,568
2021-09-08,106100,44
2021-03-24,134200,647
2021-10-02,163385,205
2021-04-05,124455,428
2021-11-14,143226,506
2021-07-28,126707,24
2021-06-21,164725,304
2021-12-31,112582,12
2021-02-02,131910,638
2021-03-08,134200,687
2021-12-06,156095,8
2021-09-28,154553,9
2021-02-21,103851,496
2021-12-26,164725,1
2021-03-15,112376,1109
2021-12-21,103851,873
2021-05-03,124329,83
2021-12-24,156095,22
2021-07-18,107645,675
2021-05-21,162102,1141
2021-05-19,162102,1152
2021-07-23,132842,493
2021-09-13,145377,30
2021-01-17,154557,365
2021-02-27,126707,25
2021-02-25,128772,229
2021-04-02,110853,333
2021-02-13,157318,155
2021-01-12,154553,40
2021-04-02,162102,787
2021-07-08,161147,494
2021-10-13,132842,293
2021-09-03,122363,253
2021-08-14,103851,777
2021-09-27,139935,7270
2021-02-23,134358,62
2021-10-02,156866,200
2021-01-09,156485,16
2021-08-08,149306,34
2021-01-17,125506,726
2021-01-14,139935,2171
2021-09-30,157913,170
2021-01-31,134200,597
2021-06-24,124329,259
2021-06-16,157317,221
2021-07-02,149301,824
2021-08-20,110675,53
2021-04-06,143220,539
2021-11-21,143220,280
2021-07-22,157316,15
2021-08-26,136250,1069
2021-12-18,136250,116
2021-03-27,162102,898
2021-09-01,133888,118
2021-11-12,157316,372
2021-03-21,132408,337
2021-07-02,161147,540
2021-03-24,125506,1222
2021-12-18,156485,37
2021-04-21,122363,343
2021-08-16,124329,317
2021-02-22,145377,476
2021-04-16,134200,600
2021-05-06,128772,11
2021-02-10,110853,485
2021-02-21,126707,25
2021-04-15,154553,32
2021-04-17,110853,357
2021-11-19,156866,155
2021-10-20,136250,220
2021-04-11,157317,199
2021-09-05,112437,483
2021-04-02,156095,143
2021-11-12,112377,225
2021-10-20,112377,301
2021-10-29,143226,842
2021-11-25,110853,9
2021-04-22,132842,572
2021-02-26,128772,228
2021-04-30,112582,393
2021-01-08,143220,331
2021-02-25,133888,129
2021-02-09,145377,726
2021-05-20,107645,327
2021-04-29,142254,69
2021-06-11,103851,816
2021-01-16,156474,77
2021-09-02,154557,170
2021-01-04,157317,161
2021-07-10,160649,173
2021-12-01,132408,162
2021-07-26,110675,70
2021-01-04,132842,130
2021-10-14,121807,148
2021-11-11,136250,161
2021-09-03,128772,105
2021-01-18,107645,242
2021-03-20,143220,598
2021-05-03,122363,334
2021-01-18,112582,3
2021-02-16,112437,1961
2021-10-24,161147,286
2021-10-23,112437,484
2021-04-08,132284,68
2021-03-26,156474,694
2021-05-23,110675,2233
2021-10-15,110908,307
2021-01-29,154553,6
2021-10-21,162102,296
2021-06-16,143220,541
2021-07-22,157317,194
2021-11-20,103851,613
2021-08-23,122363,276
2021-06-23,131910,96
2021-10-07,136250,254
2021-12-05,157318,792
2021-09-01,154553,20
2021-02-08,157317,120
2021-07-01,132408,335
2021-01-05,106100,86
2021-09-06,122363,224
2021-09-01,132408,375
2021-09-28,124329,321
2021-02-28,112377,524
2021-11-26,164725,2
2021-01-26,149301,610
2021-02-24,128772,237
2021-09-08,133888,109
2021-12-03,131910,29
2021-06-11,107645,543
2021-05-29,121807,164
2021-08-24,157318,250
2021-06-08,154557,270
2021-05-23,132284,88
2021-10-29,156866,165
2021-06-16,132408,364
2021-02-23,161147,66
2021-09-25,136250,396
2021-07-13,128194,61
2021-10-14,156866,186
2021-05-14,110675,259
2021-05-07,142254,62
2021-07-24,156485,4
2021-11-18,154557,257
2021-01-23,156474,154
2021-09-18,163385,272
2021-08-16,157316,80
2021-08-29,164725,8
2021-12-29,156095,6
2021-06-14,132284,133
2021-11-09,149301,359
2021-05-23,157316,38
2021-02-14,156866,463
2021-08-15,162102,167
2021-09-14,157318,242
2021-09-09,160649,22
2021-12-11,110675,369
2021-11-27,157316,492
2021-06-21,134358,121
2021-01-20,156474,75
2021-10-19,162102,321
2021-12-01,134200,715
2021-05-22,134200,573
2021-06-04,132842,730
2021-02-03,136250,121
2021-07-21,107645,622
2021-03-20,124329,188
2021-01-02,157317,169
2021-09-05,125506,465
2021-10-12,112582,16
2021-02-22,110908,123
2021-05-01,106100,1292
2021-04-26,134358,130
2021-02-06,149301,629
2021-12-17,160649,5
2021-08-20,112377,482
2021-05-28,132284,43
2021-11-17,156866,156
2021-11-14,136250,152
2021-06-15,112377,465
2021-01-16,124329,157
2021-11-20,110853,8
2021-01-30,157316,47
2021-02-02,136250,121
2021-09-07,126707,15
2021-02-16,156095,1845
2021-03-17,156866,3
2021-03-14,110908,198
2021-12-29,142254,10
2021-02-08,128772,217
2021-12-23,157317,1170
2021-02-18,112437,2383
2021-07-02,134200,611
2021-09-05,156866,188
2021-12-24,154553,3
2021-12-14,177925,677
2021-01-16,110853,53
2021-02-22,157318,559
2021-05-07,131910,68
2021-06-25,103851,639
2021-09-21,145377,28
2021-11-11,128194,14
2021-09-24,110908,362
2021-08-24,103851,821
2021-03-21,112376,1097
2021-02-12,112377,674
2021-03-09,112582,3
2021-01-08,149306,80
2021-05-20,110853,46
2021-03-08,145377,554
2021-12-06,124329,367
2021-04-22,157317,262
2021-05-17,133888,51
2021-03-07,134358,34
2021-05-07,154553,3
2021-02-21,149306,134
2021-11-15,110675,846
2021-04-09,154557,131
2021-03-09,136250,79
2021-08-29,143220,551
2021-05-05,162102,1245
2021-08-30,103851,824
2021-01-03,157318,296
2021-10-31,128194,21
2021-12-23,163385,403
2021-06-29,112582,310
2021-02-03,110853,525
2021-08-30,112582,43
2021-06-21,134200,660
2021-01-11,156866,525
2021-04-09,143220,687
2021-05-20,156474,301
2021-09-23,107645,303
2021-02-18,132408,452
2021-07-02,143220,585
2021-05-06,132842,807
2021-08-09,156474,95
2021-04-11,124455,416
2021-08-05,121807,231
2021-03-15,156474,709
2021-09-13,134200,637
2021-11-05,149301,373
2021-08-28,103851,873
2021-06-30,162102,287
2021-06-29,106100,456
2021-01-31,145377,191
2021-04-16,157913,132
2021-08-17,157316,71
2021-02-07,143226,11
2021-04-21,110908,681
2021-06-12,112376,784
2021-03-09,121807,108
2021-10-09,133888,190
2021-01-29,145377,274
2021-03-30,112582,77
2021-05-17,112582,51
2021-11-28,110853,9
2021-08-18,132842,501
2021-02-27,157913,673
2021-06-21,157318,6
2021-08-01,121807,252
2021-08-15,149306,54
2021-04-09,124455,369
2021-10-10,125506,338
2021-11-23,149306,405
2021-07-16,156095,20
2021-04-22,143220,647
2021-07-21,103851,659
2021-01-09,132842,110
2021-01-29,110908,146
2021-08-01,156866,31
2021-02-09,136250,110
2021-04-15,103851,468
2021-06-26,162101,428
2021-12-14,157317,1172
2021-03-22,112582,3
2021-07-09,162101,325
2021-07-21,157318,119
2021-11-28,136250,135
2021-06-29,143226,397
2021-07-16,122363,354
2021-04-18,145377,376
2021-10-31,133888,136
2021-07-18,143220,544
2021-09-17,126707,23
2021-10-25,157913,147
2021-05-19,112377,208
2021-04-02,112376,1044
2021-04-15,132284,21
2021-02-19,136250,46
2021-03-01,112377,561
2021-08-01,149306,35
2021-12-21,164725,1
2021-03-03,157913,654
2021-04-05,132842,346
2021-10-17,157318,301
2021-07-29,112582,213
2021-04-28,132284,44
2021-11-19,160649,5
2021-01-30,103851,504
2021-02-18,156474,793
2021-10-06,121807,243
2021-02-28,124455,134
2021-11-28,156866,129
2021-04-27,142254,71
2021-07-09,131910,196
2021-07-18,154557,120
2021-04-25,157317,245
2021-03-21,156474,724
2021-09-07,124329,369
2021-09-18,112377,494
2021-07-19,145377,50
2021-12-07,112376,1292
2021-08-01,143220,761
2021-03-22,156095,436
2021-07-01,157316,9
2021-12-12,156866,118
2021-09-08,110675,52
2021-06-21,163385,3
2021-03-04,145377,617
2021-09-23,112582,30
2021-07-13,128772,46
2021-12-27,161147,288
2021-09-18,110675,48
2021-06-07,154557,277
2021-09-10,156095,15
2021-09-26,124455,8
2021-08-03,157316,142
2021-11-14,156485,7
2021-02-10,149306,180
2021-03-31,124329,114
2021-08-18,112376,700
2021-04-23,125506,817
2021-04-06,156474,561
2021-05-10,131910,69
2021-05-05,142254,63
2021-01-23,126707,24
2021-08-26,157318,217
2021-03-28,149306,68
2021-06-25,164725,410
2021-04-13,145377,469
2021-12-08,157317,1255
2021-12-17,112376,1270
2021-07-12,149306,41
2021-08-08,128194,34
2021-09-15,131910,257
2021-04-17,110675,378
2021-02-24,161147,58
2021-04-22,107645,463
2021-10-20,110675,957
2021-11-21,164725,2
2021-01-11,132842,107
2021-12-11,110853,11
2021-02-10,110675,63
2021-11-04,154557,209
2021-06-09,132284,166
2021-11-11,156095,35
2021-03-18,139935,10040
2021-11-07,156095,18
2021-01-19,112437,1900
2021-06-19,156866,364
2021-03-25,132842,431
2021-11-17,112582,16
2021-02-13,154557,189
2021-06-15,156095,25
2021-04-14,132408,323
2021-12-29,156866,84
2021-05-10,142254,36
2021-06-20,157913,454
2021-08-29,112437,541
2021-12-11,128194,12
2021-11-13,134358,190
2021-04-14,157317,305
2021-04-28,128772,11
2021-08-05,132284,65
2021-11-10,110908,106
2021-08-18,126707,13
2021-04-21,103851,987
2021-06-30,128194,93
2021-11-07,132408,343
2021-08-22,156474,26
2021-12-15,156866,107
2021-04-22,112377,425
2021-06-08,124455,132
2021-09-11,132842,572
2021-05-28,142254,59
2021-12-20,124329,598
2021-10-13,103851,246
2021-10-17,145377,22
2021-11-18,143220,304
2021-05-15,121807,142
2021-10-18,124329,288
2021-10-09,162102,397
2021-06-07,156866,314
2021-06-19,143220,553
2021-06-02,121807,206
2021-10-30,162101,896
2021-01-18,149306,53
2021-06-22,164725,651
2021-08-01,112376,584
2021-06-08,157316,20
2021-06-10,157318,21
2021-08-20,143220,629
2021-08-24,160649,24
2021-03-07,156485,1
2021-04-18,126707,24
2021-04-07,103851,554
2021-03-22,149301,1995
2021-08-25,103851,787
2021-07-08,162101,320
2021-05-17,143220,423
2021-09-26,110908,314
2021-10-31,156485,366
2021-06-11,157913,472
2021-12-14,156485,47
2021-03-01,157913,665
2021-06-18,134200,677
2021-07-22,133888,84
2021-07-12,157316,5
2021-12-02,112377,659
2021-02-19,161147,65
2021-01-13,134200,651
2021-06-30,143226,516
2021-09-25,154557,238
2021-06-20,124329,217
2021-11-03,156474,4
2021-10-01,132842,713
2021-06-12,132842,568
2021-09-03,160649,26
2021-07-15,131910,194
2021-08-18,149306,51
2021-01-10,132842,110
2021-08-26,134358,28
2021-10-27,112582,17
2021-05-27,143220,532
2021-12-11,124329,412
2021-04-15,134358,97
2021-06-03,163385,8
2021-08-21,121807,243
2021-06-08,156095,23
2021-02-17,134200,644
2021-03-02,157316,112
2021-09-16,122363,236
2021-11-12,142254,372
2021-11-21,128772,265
2021-01-05,132408,286
2021-12-11,112437,101
2021-03-27,110908,186
2021-02-23,156095,1717
2021-01-24,154553,16
2021-07-24,145377,51
2021-02-20,112376,460
2021-01-23,110853,319
2021-04-30,154553,3
2021-04-12,143220,694
2021-06-16,110908,538
2021-06-15,110853,8
2021-06-27,132284,132
2021-07-17,110908,230
2021-11-12,131910,80
2021-01-08,122363,251
2021-04-15,132408,312
2021-02-17,128772,227
2021-08-03,132842,789
2021-01-25,134200,578
2021-04-11,157318,298
2021-06-11,126707,24
2021-03-17,110675,408
2021-03-23,149301,2098
2021-11-13,110853,8
2021-07-15,162101,265
2021-10-17,103851,626
2021-09-06,125506,454
2021-04-13,156485,4
2021-09-02,131910,106
2021-10-23,149301,426
2021-05-22,122363,333
2021-11-12,149306,178
2021-10-02,126707,13
2021-08-30,156474,10
2021-06-04,156866,338
2021-08-27,143226,362
2021-08-03,112582,45
2021-04-17,149301,1600
2021-01-28,122363,166
2021-09-13,154557,210
2021-08-14,160649,40
2021-08-26,125506,406
2021-10-29,128194,22
2021-05-11,156474,319
2021-06-06,161147,501
2021-02-22,112582,3
2021-05-22,110853,34
2021-09-11,125506,443
2021-11-12,149301,367
2021-10-12,149306,76
2021-08-31,149306,30
2021-01-02,126707,31
2021-09-18,157913,200
2021-06-20,112377,562
2021-09-30,131910,217
2021-04-29,112437,1151
2021-09-04,112437,489
2021-06-12,112437,1408
2021-09-19,157317,203
2021-12-23,161147,356
2021-10-18,112582,19
2021-02-13,143220,247
2021-06-10,110853,18
2021-02-26,110675,53
2021-01-13,132408,268
2021-03-08,121807,120
2021-06-21,157913,223
2021-04-24,112437,1298
2021-12-05,112376,992
2021-05-19,124329,299
2021-10-19,156866,184
2021-03-11,110853,435
